image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S01_001,2845,768,145,121,곧_즉_卽,,卽,U+537D
S01_001,2845,901,153,151,부릴_팽_伻,,伻,U+4F3B
S01_001,2850,1071,154,142,찾을_탐_探,,探,U+63A2
S01_001,2843,1227,171,129,꾀_계_計,,計,U+8A08
S01_001,782,1915,126,170,꾀_계_計,,計,U+8A08
S01_001,2866,1359,112,157,어조사_의_矣,,矣,U+77E3
S01_001,2685,986,129,164,어조사_의_矣,,矣,U+77E3
S01_001,1486,1229,96,173,어조사_의_矣,,矣,U+77E3
S01_001,2851,1521,145,139,인할_인_因,,因,U+56E0
S01_001,2837,1672,169,155,좇을_순_循,,循,U+5FAA
S01_001,2829,1828,157,144,아닐_미_未,,未,U+672A
S01_001,2686,1274,110,117,아닐_미_未,,未,U+672A
S01_001,2841,1986,149,160,실과_과_果,,果,U+679C
S01_001,2699,229,125,126,있을_거_居,,居,U+5C45
S01_001,2678,359,148,142,그러할_연_然,,然,U+7136
S01_001,2335,674,149,191,그러할_연_然,,然,U+7136
S01_001,1143,1941,138,120,그러할_연_然,,然,U+7136
S01_001,2696,511,108,141,달_월_月,,月,U+6708
S01_001,997,2094,99,90,달_월_月,,月,U+6708
S01_001,266,904,100,128,달_월_月,,月,U+6708
S01_001,2696,676,118,130,지날_과_過,,過,U+904E
S01_001,2685,808,123,177,반_반_半,,半,U+534A
S01_001,2682,1160,136,106,엎드릴_복_伏,,伏,U+4F0F
S01_001,2311,1937,141,105,엎드릴_복_伏,,伏,U+4F0F
S01_001,1970,1932,154,93,엎드릴_복_伏,,伏,U+4F0F
S01_001,2645,1397,184,282,살필_심_審,,審,U+5BE9
S01_001,2527,104,150,245,고요할_정_靜,,靜,U+975C
S01_001,2525,354,144,211,기를_양_養,,養,U+990A
S01_001,2520,578,145,166,다_첨_僉,,僉,U+50C9
S01_001,2516,752,137,217,기운_기_氣,,氣,U+6C23
S01_001,2508,1004,153,213,몸_체_體,,體,U+9AD4
S01_001,2490,1225,159,144,불을_증_增,,增,U+589E
S01_001,2475,1399,181,183,보호할_호_護,,護,U+8B77
S01_001,2488,1596,153,226,일만_만_萬,,萬,U+842C
S01_001,2476,1826,201,144,복_지_祉,,祉,U+7949
S01_001,2484,1987,197,184,생각할_유_惟,,惟,U+60DF
S01_001,2340,245,150,208,근심할_우_憂,,憂,U+6182
S01_001,942,490,170,235,근심할_우_憂,,憂,U+6182
S01_001,2333,465,148,202,빠를_곽_霍,,霍,U+970D
S01_001,2327,885,133,154,모든_제_諸,,諸,U+8AF8
S01_001,2329,1050,125,182,마디_절_節,,節,U+7BC0
S01_001,2318,1257,118,50,한_일_一,,一,U+4E00
S01_001,1469,843,127,47,한_일_一,,一,U+4E00
S01_001,1152,542,108,45,한_일_一,,一,U+4E00
S01_001,1140,811,129,51,한_일_一,,一,U+4E00
S01_001,2301,1327,157,161,맛_미_味,,味,U+5473
S01_001,2300,1505,160,161,어조사_야_耶,,耶,U+8036
S01_001,2291,1683,167,162,씨_종_種,,種,U+7A2E
S01_001,2312,2044,155,130,강_이름_소_溸,,溸,U+6EB8
S01_001,2186,241,115,138,지경_구_區,,區,U+5340
S01_001,2172,515,134,164,밖_외_外,,外,U+5916
S01_001,278,1442,98,108,밖_외_外,,外,U+5916
S01_001,2152,691,146,152,생질_생_甥,,甥,U+7525
S01_001,253,1566,151,130,생질_생_甥,,甥,U+7525
S01_001,2171,865,98,197,무거울_중_重,,重,U+91CD
S01_001,2152,1070,113,165,덜_생_省,,省,U+7701
S01_001,2136,1245,125,156,거칠_추_觕,,觕,U+89D5
S01_001,2158,1409,107,128,같을_여_如,,如,U+5982
S01_001,2130,1847,159,115,때_시_時,,時,U+6642
S01_001,1145,869,140,128,때_시_時,,時,U+6642
S01_001,2146,1973,145,196,도랑_거_渠,,渠,U+6E20
S01_001,2041,232,90,125,갈_지_之,,之,U+4E4B
S01_001,1823,2045,97,118,갈_지_之,,之,U+4E4B
S01_001,1742,1920,42,81,갈_지_之,,之,U+4E4B
S01_001,1497,378,67,116,갈_지_之,,之,U+4E4B
S01_001,974,926,109,154,갈_지_之,,之,U+4E4B
S01_001,606,1615,81,164,갈_지_之,,之,U+4E4B
S01_001,2009,370,147,158,씻을_전_湔,,湔,U+6E54
S01_001,2010,532,118,183,못할_열_劣,,劣,U+F99D
S01_001,1979,735,165,147,의지할_의_依,,依,U+4F9D
S01_001,1972,916,153,244,예_구_舊,,舊,U+820A
S01_001,1967,1196,156,189,부끄러워 할_괴_愧,,愧,U+6127
S01_001,1938,1415,201,209,두려워할_구_懼,,懼,U+61FC
S01_001,938,753,184,169,두려워할_구_懼,,懼,U+61FC
S01_001,1972,1635,135,187,없을_무_無,,無,U+7121
S01_001,2005,1822,90,85,이미_이_已,,已,U+5DF2
S01_001,1992,2029,141,118,들을_문_聞,,聞,U+805E
S01_001,1831,229,159,169,버금_중_仲,,仲,U+4EF2
S01_001,1828,415,157,185,이을_윤_胤,,胤,U+80E4
S01_001,1834,619,121,128,벗_우_友,,友,U+53CB
S01_001,1778,770,182,206,초례_초_醮,,醮,U+91AE
S01_001,1804,999,149,146,예도_례_禮,,禮,U+79AE
S01_001,414,1065,172,176,예도_례_禮,,禮,U+79AE
S01_001,1791,1175,151,162,손가락_지_指,,指,U+6307
S01_001,1823,1353,83,93,해_일_日,,日,U+65E5
S01_001,283,1155,66,100,해_일_日,,日,U+65E5
S01_001,1795,1476,127,156,더할_익_益,,益,U+76CA
S01_001,1777,1650,157,100,끊을_절_切,,切,U+5207
S01_001,960,361,154,103,끊을_절_切,,切,U+5207
S01_001,1820,1769,105,104,아닐_불_不,,不,U+4E0D
S01_001,1489,734,98,87,아닐_불_不,,不,U+4E0D
S01_001,1163,1642,92,105,아닐_불_不,,不,U+4E0D
S01_001,436,325,111,138,아닐_불_不,,不,U+4E0D
S01_001,1786,1883,167,141,하례_하_賀,,賀,U+8CC0
S01_001,1649,229,154,181,하례_하_賀,,賀,U+8CC0
S01_001,1629,436,165,117,어조사_야_也,,也,U+4E5F
S01_001,923,1837,184,119,어조사_야_也,,也,U+4E5F
S01_001,1627,727,146,120,어제_작_昨,,昨,U+6628
S01_001,1639,865,127,110,볼_견_見,,見,U+898B
S01_001,1633,997,127,128,좇을_종_從,,從,U+5F9E
S01_001,1627,1472,115,115,있을_재_在,,在,U+5728
S01_001,1627,1606,126,107,어조사_어_於,,於,U+65BC
S01_001,1634,1722,90,101,석_삼_三,,三,U+4E09
S01_001,1601,1840,143,203,경영할_영_營,,營,U+71DF
S01_001,1737,2012,72,63,틈_간_間,,間,U+9593
S01_001,810,168,136,128,틈_간_間,,間,U+9593
S01_001,1606,2055,174,101,어지러울_요_撓,,撓,U+6493
S01_001,1458,207,167,156,괴로워할_뇌_惱,,惱,U+60F1
S01_001,1463,503,147,213,바를_단_端,,端,U+7AEF
S01_001,1474,912,129,88,말 이을_이_而,,而,U+800C
S01_001,1155,2062,115,119,말 이을_이_而,,而,U+800C
S01_001,792,2088,108,86,말 이을_이_而,,而,U+800C
S01_001,1476,1006,115,105,발_족_足,,足,U+8DB3
S01_001,1478,1129,96,99,이를_운_云,,云,U+4E91
S01_001,1322,1935,93,112,이를_운_云,,云,U+4E91
S01_001,1460,1422,132,157,겨레_족_族,,族,U+65CF
S01_001,1472,1589,116,127,맏_형_兄,,兄,U+5144
S01_001,1478,1734,101,114,스스로_자_自,,自,U+81EA
S01_001,1462,1855,125,172,봄_춘_春,,春,U+6625
S01_001,1424,2039,163,125,동네_방_坊,,坊,U+574A
S01_001,1334,187,105,137,날_출_出,,出,U+51FA
S01_001,1318,335,124,248,재상_재_宰,,宰,U+5BB0
S01_001,1133,1184,156,301,재상_재_宰,,宰,U+5BB0
S01_001,1299,601,150,185,호수_호_湖,,湖,U+6E56
S01_001,1303,793,155,153,남녘_남_南,,南,U+5357
S01_001,1321,959,136,170,우거질_무_茂,,茂,U+8302
S01_001,1326,1140,109,103,길_장_長,,長,U+9577
S01_001,1337,1255,114,110,이_차_此,,此,U+6B64
S01_001,634,151,126,118,이_차_此,,此,U+6B64
S01_001,1327,1370,122,101,또_역_亦,,亦,U+4EA6
S01_001,1304,1489,152,172,아랫배살 질_유_腴,,腴,U+8174
S01_001,1290,1672,159,260,곳집_름_廩,,廩,U+5EE9
S01_001,1322,2056,90,126,귀_이_耳,,耳,U+8033
S01_001,593,2004,99,164,귀_이_耳,,耳,U+8033
S01_001,84,1774,105,213,귀_이_耳,,耳,U+8033
S01_001,1159,178,128,146,한가지_동_同,,同,U+540C
S01_001,1126,329,164,183,이문_한_閈,,閈,U+9588
S01_001,1129,610,161,171,문_문_門,,門,U+9580
S01_001,1140,1027,152,138,두_양_兩,,兩,U+F978
S01_001,1139,1505,138,132,대상자_비_匪,,匪,U+532A
S01_001,1110,1760,164,177,많을_과_夥,,夥,U+5925
S01_001,977,179,158,166,사이_제_際,,際,U+969B
S01_001,946,1117,160,86,마음_심_心,,心,U+5FC3
S01_001,982,1213,103,100,아닐_불_不,,不,U+F967
S01_001,99,1124,95,103,아닐_불_不,,不,U+F967
S01_001,924,1326,191,183,알_지_知,,知,U+77E5
S01_001,980,1532,116,99,할_위_爲,,爲,U+7232
S01_001,812,310,123,147,할_위_爲,,爲,U+7232
S01_001,952,1655,146,156,기쁠_희_喜,,喜,U+559C
S01_001,953,1963,173,128,열_개_開,,開,U+958B
S01_001,799,453,124,182,간여할_참_參,,參,U+53C3
S01_001,782,647,142,178,강 이름_위_渭,,渭,U+6E2D
S01_001,765,850,160,137,볕_양_陽,,陽,U+967D
S01_001,768,999,152,129,제사_사_祀,,祀,U+7940
S01_001,769,1484,137,114,하고자 할_욕_欲,,欲,U+6B32
S01_001,776,1626,135,123,몸_궁_躬,,躬,U+8EAC
S01_001,748,1749,166,166,지을_조_造,,造,U+9020
S01_001,633,286,135,130,갈_행_行,,行,U+884C
S01_001,630,424,133,155,같을_약_若,,若,U+82E5
S01_001,597,608,175,150,화할_해_諧,,諧,U+8AE7
S01_001,649,787,107,92,법칙_칙_則,,則,U+5247
S01_001,635,905,97,92,옳을_가_可,,可,U+53EF
S01_001,593,1002,151,182,이를_수_遂,,遂,U+9042
S01_001,596,1195,147,212,나아갈_진_進,,進,U+9032
S01_001,542,1795,190,174,정성_침_忱,,忱,U+5FF1
S01_001,392,102,183,223,남을_여_餘,,餘,U+9918
S01_001,389,462,194,242,갖출_비_備,,備,U+5099
S01_001,249,467,127,173,일곱째 천간_경_庚,,庚,U+5E9A
S01_001,242,647,139,132,지지_진_辰,,辰,U+8FB0
S01_001,247,787,131,107,으뜸_원_元,,元,U+5143
S01_001,238,1046,154,90,스물_입_卄,,卄,U+5344
S01_001,257,1707,135,159,성_강_姜,,姜,U+59DC
S01_001,260,1882,120,98,글월_문_文,,文,U+6587
S01_001,236,1983,162,154,별 이름_규_奎,,奎,U+594E
S01_001,407,2066,94,97,손_수_手,,手,U+624B
S01_001,55,310,174,158,혼인_인_姻,,姻,U+59FB
S01_001,76,472,141,115,어른_장_丈,,丈,U+4E08
S01_001,64,767,147,169,편할_편_便,,便,U+4FBF
S01_001,46,946,175,162,갑자기_거_遽,,遽,U+907D
S01_001,76,1230,158,126,얻을_득_得,,得,U+5F97
S01_002,1266,121,64,42,아재비_숙_叔,,叔,U+53D4
S01_002,1271,166,57,31,주인_주_主,,主,U+4E3B
S01_002,1273,200,53,37,앞_전_前,,前,U+524D
S01_002,1269,253,61,44,삼갈_근_謹,,謹,U+8B39
S01_002,1243,748,39,41,삼갈_근_謹,,謹,U+8B39
S01_002,420,143,43,43,삼갈_근_謹,,謹,U+8B39
S01_002,1271,297,56,37,두_재_再,,再,U+518D
S01_002,386,152,36,29,두_재_再,,再,U+518D
S01_002,1277,334,49,45,절_배_拜,,拜,U+62DC
S01_002,341,148,46,40,절_배_拜,,拜,U+62DC
S01_002,1279,389,40,30,위_상_上,,上,U+4E0A
S01_002,303,140,34,46,위_상_上,,上,U+4E0A
S01_002,1045,798,31,25,위_상_上,,上,U+4E0A
S01_002,1266,422,65,33,물을_후_候,,候,U+5019
S01_002,846,320,49,37,물을_후_候,,候,U+5019
S01_002,265,139,40,52,물을_후_候,,候,U+5019
S01_002,1276,458,48,47,쓸_서_書,,書,U+66F8
S01_002,201,138,64,57,쓸_서_書,,書,U+66F8
S01_002,1010,796,35,37,쓸_서_書,,書,U+66F8
S01_002,1175,131,56,56,쇠_금_金,,金,U+F90A
S01_002,1175,248,55,32,날_생_生,,生,U+751F
S01_002,1174,378,50,40,아래_하_下,,下,U+4E0B
S01_002,767,360,58,29,아래_하_下,,下,U+4E0B
S01_002,776,685,56,20,아래_하_下,,下,U+4E0B
S01_002,64,292,45,40,아래_하_下,,下,U+4E0B
S01_002,519,150,40,42,아래_하_下,,下,U+4E0B
S01_002,1170,456,57,56,일_사_事,,事,U+4E8B
S01_002,1246,790,37,35,봉할_봉_封,,封,U+5C01
S01_002,911,315,56,39,소리_음_音,,音,U+97F3
S01_002,913,356,50,40,물을_문_問,,問,U+554F
S01_002,910,398,55,30,오랠_구_久,,久,U+4E45
S01_002,908,429,59,30,험할_조_阻,,阻,U+963B
S01_002,912,461,51,31,엎드릴_복_伏,,伏,U+4F0F
S01_002,906,624,61,32,엎드릴_복_伏,,伏,U+4F0F
S01_002,623,698,47,27,엎드릴_복_伏,,伏,U+4F0F
S01_002,438,495,27,17,엎드릴_복_伏,,伏,U+4F0F
S01_002,122,298,53,40,엎드릴_복_伏,,伏,U+4F0F
S01_002,283,221,29,38,엎드릴_복_伏,,伏,U+4F0F
S01_002,908,493,62,46,그리워할_모_慕,,慕,U+6155
S01_002,905,538,67,36,없을_무_無,,無,U+7121
S01_002,908,573,58,51,다할_궁_窮,,窮,U+7AAE
S01_002,919,658,35,21,아닐_미_未,,未,U+672A
S01_002,331,626,40,33,아닐_미_未,,未,U+672A
S01_002,205,454,31,36,아닐_미_未,,未,U+672A
S01_002,912,682,54,41,살필_심_審,,審,U+5BE9
S01_002,910,727,56,29,화할_화_和,,和,U+548C
S01_002,912,757,49,40,봄_춘_春,,春,U+6625
S01_002,852,274,43,45,기운_기_氣,,氣,U+6C23
S01_002,847,358,48,35,일만_만_萬,,萬,U+842C
S01_002,552,478,41,38,일만_만_萬,,萬,U+842C
S01_002,61,710,50,35,일만_만_萬,,萬,U+842C
S01_002,840,395,55,35,편안할_안_安,,安,U+5B89
S01_002,773,453,58,32,편안할_안_安,,安,U+5B89
S01_002,846,430,49,50,및_기_曁,,曁,U+66C1
S01_002,765,306,61,50,돌아볼_권_眷,,眷,U+7737
S01_002,773,388,51,32,함께_구_俱,,俱,U+4FF1
S01_002,780,421,37,30,평평할_평_平,,平,U+5E73
S01_002,780,486,51,80,어조사_야_耶,,耶,U+8036
S01_002,781,567,48,34,지경_구_區,,區,U+5340
S01_002,783,621,48,29,아닐_불_不,,不,U+4E0D
S01_002,700,721,32,28,아닐_불_不,,不,U+4E0D
S01_002,556,515,29,24,아닐_불_不,,不,U+4E0D
S01_002,480,672,42,24,아닐_불_不,,不,U+4E0D
S01_002,336,300,48,34,아닐_불_不,,不,U+4E0D
S01_002,267,789,40,32,아닐_불_不,,不,U+4E0D
S01_002,349,223,23,29,아닐_불_不,,不,U+4E0D
S01_002,778,648,59,33,맡길_임_任,,任,U+4EFB
S01_002,786,705,57,33,정성_성_誠,,誠,U+8AA0
S01_002,801,740,28,20,안_내_內,,內,U+5167
S01_002,1042,601,37,25,안_내_內,,內,U+5167
S01_002,803,763,33,24,좇을_종_從,,從,U+5F9E
S01_002,408,379,53,31,좇을_종_從,,從,U+5F9E
S01_002,1044,628,36,31,좇을_종_從,,從,U+5F9E
S01_002,794,789,48,26,조카_질_姪,,姪,U+59EA
S01_002,692,302,52,54,병_병_病,,病,U+75C5
S01_002,695,357,49,36,형상_상_狀,,狀,U+72C0
S01_002,697,395,44,33,노란 진흙_근_堇,,堇,U+5807
S01_002,692,428,56,35,지킬_보_保,,保,U+4FDD
S01_002,697,462,49,30,말이을_이_而,,而,U+800C
S01_002,483,338,33,23,말이을_이_而,,而,U+800C
S01_002,691,489,54,43,맏_백_伯,,伯,U+4F2F
S01_002,403,337,55,38,맏_백_伯,,伯,U+4F2F
S01_002,693,532,53,27,아비_부_父,,父,U+7236
S01_002,621,487,38,31,아비_부_父,,父,U+7236
S01_002,697,561,49,46,집_가_家,,家,U+5BB6
S01_002,413,411,46,43,집_가_家,,家,U+5BB6
S01_002,693,607,56,46,근심할_우_憂,,憂,U+6182
S01_002,699,653,42,27,근심_환_患,,患,U+60A3
S01_002,693,680,50,42,다할_극_極,,極,U+6975
S01_002,694,750,45,35,가벼울_경_輕,,輕,U+8F15
S01_002,697,786,50,43,달릴_분_奔,,奔,U+5954
S01_002,619,301,47,49,달릴_주_走,,走,U+8D70
S01_002,618,352,50,43,의원_의_醫,,醫,U+91AB
S01_002,615,396,56,46,약_약_藥,,藥,U+85E5
S01_002,618,445,46,42,끝_계_季,,季,U+5B63
S01_002,622,519,38,26,또_역_亦,,亦,U+4EA6
S01_002,619,548,47,34,두루 미칠_협_浹,,浹,U+6D79
S01_002,626,583,36,37,달_월_月,,月,U+6708
S01_002,1030,481,37,32,달_월_月,,月,U+6708
S01_002,618,620,51,41,끙끙거릴_신_呻,,呻,U+547B
S01_002,615,659,58,40,읊을_음_吟,,吟,U+541F
S01_002,618,726,48,36,근심할_민_憫,,憫,U+61AB
S01_002,476,741,51,30,근심할_민_憫,,憫,U+61AB
S01_002,618,761,48,28,어찌_하_何,,何,U+4F55
S01_002,617,787,53,34,깨우칠_유_喩,,喩,U+55A9
S01_002,550,300,45,44,지초_지_芝,,芝,U+829D
S01_002,406,756,48,32,지초_지_芝,,芝,U+829D
S01_002,549,341,47,38,마을_리_里,,里,U+91CC
S01_002,478,474,53,38,마을_리_里,,里,U+91CC
S01_002,332,439,55,36,마을_리_里,,里,U+91CC
S01_002,551,380,46,39,새_신_新,,新,U+65B0
S01_002,551,418,42,61,갈_행_行,,行,U+884C
S01_002,197,553,51,39,갈_행_行,,行,U+884C
S01_002,554,540,42,39,얻을_득_得,,得,U+5F97
S01_002,478,697,49,43,얻을_득_得,,得,U+5F97
S01_002,268,549,41,41,얻을_득_得,,得,U+5F97
S01_002,558,580,31,24,이미_이_已,,已,U+5DF2
S01_002,552,606,45,25,써_이_以,,以,U+4EE5
S01_002,333,512,49,24,써_이_以,,以,U+4EE5
S01_002,68,473,41,23,써_이_以,,以,U+4EE5
S01_002,553,632,43,42,올_래_來,,來,U+4F86
S01_002,549,672,54,40,처음_초_初,,初,U+521D
S01_002,553,712,48,30,넉_사_四,,四,U+56DB
S01_002,481,598,45,30,넉_사_四,,四,U+56DB
S01_002,562,743,29,29,해_일_日,,日,U+65E5
S01_002,552,773,50,58,나루_진_津,,津,U+6D25
S01_002,474,307,53,30,보낼_송_送,,送,U+9001
S01_002,197,664,45,28,보낼_송_送,,送,U+9001
S01_002,473,361,56,39,돌_석_石,,石,U+77F3
S01_002,479,403,48,35,길_로_路,,路,U+8DEF
S01_002,66,569,44,37,길_로_路,,路,U+8DEF
S01_002,471,439,63,33,일백_백_百,,百,U+767E
S01_002,474,514,66,47,가마_교_轎,,轎,U+8F4E
S01_002,268,424,48,45,가마_교_轎,,轎,U+8F4E
S01_002,481,561,48,39,말_마_馬,,馬,U+99AC
S01_002,418,457,32,36,말_마_馬,,馬,U+99AC
S01_002,268,684,48,48,말_마_馬,,馬,U+99AC
S01_002,485,630,40,40,구할_구_求,,求,U+6C42
S01_002,478,771,49,41,막힐_색_塞,,塞,U+F96C
S01_002,412,498,28,35,생각할_상_想,,想,U+60F3
S01_002,407,540,48,28,반드시_필_必,,必,U+5FC5
S01_002,403,570,59,42,튼튼할_건_健,,健,U+5065
S01_002,415,613,32,34,스스로_자_自,,自,U+81EA
S01_002,406,647,50,30,그_기_其,,其,U+5176
S01_002,407,674,46,45,살_처_處,,處,U+8655
S01_002,408,720,43,37,이를_지_至,,至,U+81F3
S01_002,408,790,49,35,마을_촌_村,,村,U+6751
S01_002,334,336,52,41,지날_과_過,,過,U+904E
S01_002,335,381,49,25,석_삼_三,,三,U+4E09
S01_002,1026,452,39,26,석_삼_三,,三,U+4E09
S01_002,333,407,54,29,열_십_十,,十,U+5341
S01_002,1021,514,53,30,열_십_十,,十,U+5341
S01_002,331,477,56,33,이_자_玆,,玆,U+7386
S01_002,323,538,64,53,우러를_앙_仰,,仰,U+4EF0
S01_002,198,297,51,54,우러를_앙_仰,,仰,U+4EF0
S01_002,61,747,51,28,우러를_앙_仰,,仰,U+4EF0
S01_002,332,594,44,29,흰_백_白,,白,U+767D
S01_002,332,663,39,33,옳을_가_可,,可,U+53EF
S01_002,267,590,37,29,옳을_가_可,,可,U+53EF
S01_002,264,301,49,46,허락할_허_許,,許,U+8A31
S01_002,266,349,46,36,빌_차_借,,借,U+501F
S01_002,268,387,47,35,실을_재_載,,載,U+8F09
S01_002,265,621,48,40,실을_재_載,,載,U+8F09
S01_002,272,472,42,31,아닐_부_否,,否,U+5426
S01_002,266,506,44,42,같을_약_若,,若,U+82E5
S01_002,268,663,44,19,갈_지_之,,之,U+4E4B
S01_002,68,608,39,20,갈_지_之,,之,U+4E4B
S01_002,261,732,55,54,당할_당_當,,當,U+7576
S01_002,195,620,44,43,당할_당_當,,當,U+7576
S01_002,195,353,53,35,괴로워할_번_煩,,煩,U+7169
S01_002,194,389,56,29,같을_여_如,,如,U+5982
S01_002,192,419,61,36,하여금_사_使,,使,U+4F7F
S01_002,198,494,42,25,들_입_入,,入,U+5165
S01_002,202,521,35,29,손_수_手,,手,U+624B
S01_002,195,592,54,29,때_시_時,,時,U+6642
S01_002,192,693,41,16,한_일_一,,一,U+4E00
S01_002,194,709,38,39,힘_력_力,,力,U+529B
S01_002,191,749,44,26,서로_상_相,,相,U+76F8
S01_002,192,776,45,44,알릴_고_告,,告,U+544A
S01_002,122,338,55,41,바랄_망_望,,望,U+671B
S01_002,63,336,41,41,헤아릴_량_量,,量,U+91CF
S01_002,66,378,40,43,머무를_류_留,,留,U+7559
S01_002,67,423,42,46,기다릴_대_待,,待,U+5F85
S01_002,67,499,42,38,버금_부_副,,副,U+526F
S01_002,67,539,36,28,가운데_중_中,,中,U+4E2D
S01_002,62,628,56,47,급할_급_急,,急,U+6025
S01_002,64,677,47,29,일천_천_千,,千,U+5343
S01_002,59,776,54,43,믿을_시_恃,,恃,U+6043
S01_002,500,227,51,30,귀_이_耳,2.0,耳,U+8033
S01_002,453,212,45,49,남을_여_餘,,餘,U+9918
S01_002,414,214,37,45,바쁠_망_忙,,忙,U+5FD9
S01_002,376,218,36,45,어지러울_요_撓,,撓,U+6493
S01_002,316,212,34,48,갖출_비_備,,備,U+5099
S01_002,248,219,33,40,생각할_유_惟,,惟,U+60DF
S01_002,473,150,44,40,살필_찰_察,,察,U+5BDF
S01_002,1028,380,38,40,남녘_병_丙,0.0,丙,U+4E19
S01_002,1029,423,40,29,개_술_戌,,戌,U+620C
S01_002,1023,547,43,27,아홉_구_九,,九,U+4E5D
S01_002,1040,658,46,32,어리석을_질_侄,,侄,U+4F84
S01_002,1023,692,49,41,저울추_권_權,,權,U+6B0A
S01_002,1023,733,56,35,목숨_명_命,,命,U+547D
S01_002,1024,767,54,30,도울_우_佑,,佑,U+4F51
S01_003,1155,434,58,51,밭 넓이 단위_경_頃,,頃,U+9803
S01_003,1160,490,43,53,있을_재_在,,在,U+5728
S01_003,1162,550,46,48,처음_초_初,,初,U+521D
S01_003,1158,604,59,49,다섯_오_五,,五,U+4E94
S01_003,1330,868,61,41,다섯_오_五,,五,U+4E94
S01_003,1147,661,58,96,부릴_팽_伻,,伻,U+4F3B
S01_003,1148,758,59,54,닦을_수_修,,修,U+4FEE
S01_003,1151,818,60,55,새_신_新,,新,U+65B0
S01_003,1159,874,45,107,해_년_年,,年,U+5E74
S01_003,1150,1012,80,74,일어날_기_起,,起,U+8D77
S01_003,1151,1087,63,58,있을_거_居,,居,U+5C45
S01_003,1154,1148,57,82,갈_지_之,,之,U+4E4B
S01_003,982,844,62,73,갈_지_之,,之,U+4E4B
S01_003,817,750,56,61,갈_지_之,,之,U+4E4B
S01_003,544,778,60,54,갈_지_之,,之,U+4E4B
S01_003,206,997,60,49,갈_지_之,,之,U+4E4B
S01_003,432,313,57,76,갈_지_之,,之,U+4E4B
S01_003,1070,428,48,91,물을_후_候,,候,U+5019
S01_003,1063,862,52,72,물을_후_候,,候,U+5019
S01_003,540,1063,55,72,물을_후_候,,候,U+5019
S01_003,356,166,71,63,물을_후_候,,候,U+5019
S01_003,1076,521,47,44,말이을_이_而,,而,U+800C
S01_003,1068,568,56,80,돌아올_환_還,,還,U+9084
S01_003,1064,651,70,73,갚을_보_報,,報,U+5831
S01_003,1064,770,58,91,도읍_도_都,,都,U+90FD
S01_003,1058,939,71,62,고를_균_均,,均,U+5747
S01_003,1054,1002,72,120,경사_경_慶,,慶,U+6176
S01_003,1054,1125,64,54,다만_단_但,,但,U+4F46
S01_003,1001,431,32,54,큰_대_大,,大,U+5927
S01_003,656,387,40,61,큰_대_大,,大,U+5927
S01_003,467,664,40,47,큰_대_大,,大,U+5927
S01_003,980,486,59,88,기_패_旆,,旆,U+65C6
S01_003,975,574,65,80,지을_작_作,,作,U+4F5C
S01_003,972,657,77,58,향할_향_向,,向,U+5411
S01_003,980,719,69,65,법_법_法,,法,U+6CD5
