image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S03_001,1488,1911,125,106,봄_춘_春,,春,U+6625
S03_001,1487,2016,108,88,가을_추_秋,,秋,U+79CB
S03_001,1492,2102,110,131,제사 지낼_전_奠,,奠,U+5960
S03_001,1491,2233,106,114,쓸_소_掃,,掃,U+6383
S03_001,1507,2396,85,88,마디_절_節,,節,U+7BC0
S03_001,1505,2480,119,92,혹_혹_或,,或,U+6216
S03_001,762,612,94,98,혹_혹_或,,或,U+6216
S03_001,1506,2560,97,84,아닐_불_不,,不,U+4E0D
S03_001,767,1137,95,88,아닐_불_不,,不,U+4E0D
S03_001,770,1388,107,93,아닐_불_不,,不,U+4E0D
S03_001,1231,435,98,103,얻을_득_得,,得,U+5F97
S03_001,1243,608,93,98,때_시_時,,時,U+6642
S03_001,1013,1935,102,101,때_시_時,,時,U+6642
S03_001,770,1033,94,106,때_시_時,,時,U+6642
S03_001,1251,706,95,103,뜻_정_情,,情,U+60C5
S03_001,1234,804,113,98,예도_예_禮,,禮,U+F9B6
S03_001,1255,911,97,88,함께_구_俱,,俱,U+4FF1
S03_001,1021,2039,100,99,함께_구_俱,,俱,U+4FF1
S03_001,1257,1002,98,97,대궐_궐_闕,,闕,U+95D5
S03_001,1258,1175,95,120,같을_약_若,,若,U+82E5
S03_001,1271,1298,93,89,아우를_병_竝,,竝,U+7ADD
S03_001,1263,1386,126,96,제사_제_祭,,祭,U+796D
S03_001,1010,1748,114,103,제사_제_祭,,祭,U+796D
S03_001,736,428,125,101,제사_제_祭,,祭,U+796D
S03_001,763,1220,120,99,제사_제_祭,,祭,U+796D
S03_001,1254,1756,111,86,어미_모_母,,母,U+6BCD
S03_001,1263,1949,117,127,무덤_묘_墓,,墓,U+5893
S03_001,981,520,127,125,무덤_묘_墓,,墓,U+5893
S03_001,1261,2075,105,84,곧_즉_則,,則,U+5247
S03_001,1260,2158,104,126,일_사_事,,事,U+4E8B
S03_001,1262,2284,102,123,건널_섭_涉,,涉,U+6D89
S03_001,1270,2402,111,85,아닐_미_未,,未,U+672A
S03_001,1013,1467,101,84,아닐_미_未,,未,U+672A
S03_001,318,776,91,94,아닐_미_未,,未,U+672A
S03_001,2433,1478,74,55,아닐_미_未,,未,U+672A
S03_001,1266,2492,104,72,편안할_안_安,,安,U+5B89
S03_001,1272,2568,96,72,끊을_절_切,,切,U+5207
S03_001,981,426,116,91,하고자 할_욕_欲,,欲,U+6B32
S03_001,1000,644,83,88,아래_하_下,,下,U+4E0B
S03_001,987,733,123,93,남을_여_餘,,餘,U+9918
S03_001,1003,827,107,79,구멍_혈_穴,,穴,U+7A74
S03_001,999,905,109,87,나눌_별_別,,別,U+5225
S03_001,1009,994,107,107,지을_조_造,,造,U+9020
S03_001,1012,1104,95,50,한_일_一,,一,U+4E00
S03_001,1002,1143,105,123,단_단_壇,,壇,U+58C7
S03_001,1008,1268,93,104,있을_유_有,,有,U+6709
S03_001,1006,1373,112,91,옛_고_故,,故,U+6545
S03_001,1012,1547,91,111,능할_능_能,,能,U+80FD
S03_001,1005,1657,113,91,갈_왕_往,,往,U+5F80
S03_001,1020,2215,105,98,종이_지_紙,,紙,U+7D19
S03_001,1013,2306,100,105,매_방_榜,,榜,U+699C
S03_001,1010,2407,118,86,합할_합_合,,合,U+5408
S03_001,1005,2496,117,82,베풀_설_設,,設,U+8A2D
S03_001,1024,2569,94,98,바랄_망_望,,望,U+671B
S03_001,753,527,100,91,같을_사_似,,似,U+4F3C
S03_001,752,711,112,121,나을_유_愈,,愈,U+6108
S03_001,757,927,110,109,지날_과_過,,過,U+904E
S03_001,764,1479,113,102,옳을_가_可,,可,U+53EF
S03_001,780,1660,111,112,얕을_천_淺,,淺,U+6DFA
S03_001,778,1770,98,106,생각할_려_慮,,慮,U+616E
S03_001,793,1882,104,107,가슴_억_臆,,臆,U+81C6
S03_001,790,1976,97,112,갈_행_行,,行,U+884C
S03_001,792,2084,107,114,감히_감_敢,,敢,U+6562
S03_001,779,2178,108,126,이_차_此,,此,U+6B64
S03_001,792,2291,95,113,우러를_앙_仰,,仰,U+4EF0
S03_001,782,2407,108,164,줄_품_禀,,禀,U+7980
S03_001,308,650,93,137,매울_신_辛,,辛,U+8F9B
S03_001,2431,1388,70,86,매울_신_辛,,辛,U+8F9B
S03_001,312,866,107,92,바를_정_正,,正,U+6B63
S03_001,329,959,82,99,달_월_月,,月,U+6708
S03_001,328,1060,88,78,두_이_二,,二,U+4E8C
S03_001,328,1136,91,66,열_십_十,,十,U+5341
S03_001,328,1209,94,76,넉_사_四,,四,U+56DB
S03_001,347,1292,55,80,해_일_日,,日,U+65E5
S03_001,330,1393,112,112,나라_조_趙,,趙,U+8D99
S03_001,2415,907,49,58,위_상_上,,上,U+4E0A
S03_001,2412,964,61,92,칡_갈_葛,,葛,U+845B
S03_001,2392,1057,78,88,풀이름_암_菴,,菴,U+83F4
S03_001,2406,1144,58,73,오얏_이_李,,李,U+F9E1
S03_001,2416,1277,49,78,날_생_生,,生,U+751F
S03_001,2417,1540,70,78,해_년_年,,年,U+5E74
S03_001,2413,1615,83,71,계보_보_譜,,譜,U+8B5C
S03_001,2423,1684,50,59,가운데_중_中,,中,U+4E2D
S03_001,2421,1746,56,79,당할_당_當,,當,U+7576
S03_001,2418,1836,65,65,더할_첨_添,,添,U+6DFB
S03_001,2418,1905,70,76,기울_보_補,,補,U+88DC
S03_002,2705,436,124,169,풍년_풍_豐,,豐,U+8C50
S03_002,2704,609,110,120,흙_양_壤,,壤,U+58E4
S03_002,2698,734,126,139,나라_조_趙,,趙,U+8D99
S03_002,739,1804,110,126,나라_조_趙,,趙,U+8D99
S03_002,2697,857,111,103,큰_대_大,,大,U+5927
S03_002,749,1920,90,93,큰_대_大,,大,U+5927
S03_002,2699,957,132,116,이을_윤_胤,,胤,U+80E4
S03_002,746,2003,114,115,이을_윤_胤,,胤,U+80E4
S03_002,2692,1051,144,163,열_계_啓,,啓,U+5553
S03_002,739,2127,115,112,열_계_啓,,啓,U+5553
S03_002,2477,370,129,129,편안할_안_安,,安,U+5B89
S03_002,2479,494,135,117,정할_정_定,,定,U+5B9A
S03_002,2482,610,120,133,새 그물_나_羅,,羅,U+F90F
S03_002,2480,745,129,96,날_생_生,,生,U+751F
S03_002,2495,837,86,140,수효_원_員,,員,U+54E1
S03_002,2472,979,144,106,잡을_집_執,,執,U+57F7
S03_002,2485,1081,113,133,일_사_事,,事,U+4E8B
S03_002,2241,474,126,103,엎드릴_복_伏,,伏,U+4F0F
S03_002,1231,1372,135,111,엎드릴_복_伏,,伏,U+4F0F
S03_002,2236,576,131,116,받들_승_承,,承,U+627F
S03_002,1990,382,139,145,높을_존_尊,,尊,U+5C0A
S03_002,993,346,134,150,높을_존_尊,,尊,U+5C0A
S03_002,1995,527,126,138,사랑할_자_慈,,慈,U+6148
S03_002,1005,499,109,142,사랑할_자_慈,,慈,U+6148
S03_002,2003,664,112,129,아닐_불_不,,不,U+F967
S03_002,986,1126,111,113,아닐_불_不,,不,U+F967
S03_002,1994,791,121,133,다라울_비_鄙,,鄙,U+9119
S03_002,1990,927,140,138,찰_한_寒,,寒,U+5BD2
S03_002,1999,1068,132,129,작을_미_微,,微,U+5FAE
S03_002,1739,459,119,89,굽을_곡_曲,,曲,U+66F2
S03_002,1741,554,119,107,좇을_종_從,,從,U+5F9E
S03_002,1732,663,125,117,중매_매_媒,,媒,U+5A92
S03_002,1718,783,145,125,의논할_의_議,,議,U+8B70
S03_002,1724,915,130,144,허락할_허_許,,許,U+8A31
S03_002,1743,1060,103,110,써_이_以,,以,U+4EE5
S03_002,1503,342,132,138,영_령_令,,令,U+4EE4
S03_002,1497,480,127,111,조카_질_姪,,姪,U+59EA
S03_002,1498,582,123,104,여자_녀_女,,女,U+5973
S03_002,1492,688,144,114,줄_황_貺,,貺,U+8CBA
S03_002,1493,807,133,123,집_실_室,,室,U+5BA4
S03_002,1493,936,121,114,종_복_僕,,僕,U+50D5
S03_002,1495,1044,118,101,갈_지_之,,之,U+4E4B
S03_002,1490,1373,118,95,갈_지_之,,之,U+4E4B
S03_002,1477,2380,115,125,갈_지_之,,之,U+4E4B
S03_002,1483,1148,135,106,아들_자_子,,子,U+5B50
S03_002,1503,1580,87,108,아들_자_子,,子,U+5B50
S03_002,1481,1253,139,114,이슬 기운_해_瀣,,瀣,U+7023
S03_002,1483,1472,125,110,길_장_長,,長,U+9577
S03_002,1486,1691,122,144,숨_희_羲,,羲,U+7FB2
S03_002,1480,1834,113,98,날_경_經,,經,U+7D93
S03_002,1479,1938,110,125,이_자_玆,,玆,U+7386
S03_002,1480,2062,108,106,쓸_용_用,,用,U+7528
S03_002,1478,2172,116,118,먼저_선_先,,先,U+5148
S03_002,1480,2288,115,97,사람_인_人,,人,U+4EBA
S03_002,1241,826,127,97,사람_인_人,,人,U+4EBA
S03_002,1239,454,132,117,법_전_典,,典,U+5178
S03_002,1225,587,152,119,삼갈_근_謹,,謹,U+8B39
S03_002,1229,707,132,129,오로지_전_專,,專,U+5C08
S03_002,1242,919,116,116,갈_행_行,,行,U+884C
S03_002,1235,1031,124,121,바칠_납_納,,納,U+7D0D
S03_002,1229,1154,138,108,부를_징_徵,,徵,U+5FB5
S03_002,1237,1265,113,111,예도_예_禮,,禮,U+F9B6
S03_002,1244,1470,109,135,생각할_유_惟,,惟,U+60DF
S03_002,998,641,119,121,구푸릴_부_俯,,俯,U+4FEF
S03_002,999,761,108,131,줄_사_賜,,賜,U+8CDC
S03_002,989,888,121,118,거울_감_鑑,,鑑,U+9451
S03_002,991,1002,119,116,생각할_염_念,,念,U+F9A3
S03_002,979,1236,113,143,베풀_선_宣,,宣,U+5BA3
S03_002,739,800,117,109,아홉째 천간_임_壬,,壬,U+58EC
S03_002,739,911,107,104,일곱째 지지_오_午,,午,U+5348
S03_002,745,1013,92,93,열_십_十,,十,U+5341
S03_002,737,1212,101,98,열_십_十,,十,U+5341
S03_002,746,1105,85,114,달_월_月,,月,U+6708
S03_002,737,1318,104,93,여섯_육_六,,六,U+F9D1
S03_002,759,1421,83,93,해_일_日,,日,U+65E5
S03_002,745,1567,101,121,더럽힐_첨_忝,,忝,U+5FDD
S03_002,732,1684,116,122,친할_친_親,,親,U+89AA
S03_003,1658,699,152,135,어길_위_違,,違,U+9055
S03_003,1672,835,109,142,물을_후_候,,候,U+5019
S03_003,320,1301,131,127,물을_후_候,,候,U+5019
S03_003,1521,627,137,169,상 상_床,,床,U+5E8A
S03_003,1552,791,88,94,아래_하_下,,下,U+4E0B
S03_003,182,681,57,90,아래_하_下,,下,U+4E0B
S03_003,1536,873,125,101,이제_금_今,,今,U+4ECA
S03_003,468,1835,142,76,이제_금_今,,今,U+4ECA
S03_003,1547,973,102,125,기미_기_幾,,幾,U+5E7E
S03_003,1555,1081,85,134,낱_개_箇,,箇,U+7B87
S03_003,1569,1207,51,76,해_일_日,,日,U+65E5
S03_003,807,1020,64,74,해_일_日,,日,U+65E5
S03_003,813,1214,48,95,해_일_日,,日,U+65E5
S03_003,87,1266,47,88,해_일_日,,日,U+65E5
S03_003,1571,1271,59,99,달_월_月,,月,U+6708
S03_003,500,1905,64,85,달_월_月,,月,U+6708
S03_003,87,1116,54,97,달_월_月,,月,U+6708
S03_003,1555,1364,75,78,일곱째 지지_오_午,,午,U+5348
S03_003,1551,1441,112,107,밤_야_夜,,夜,U+591C
S03_003,1386,882,106,102,밤_야_夜,,夜,U+591C
S03_003,1553,1547,97,118,향할_향_嚮,,嚮,U+56AE
S03_003,1553,1666,117,130,그리워할_모_慕,,慕,U+6155
S03_003,1561,1783,90,81,갈_지_之,,之,U+4E4B
S03_003,1240,2102,96,85,갈_지_之,,之,U+4E4B
S03_003,933,1978,95,78,갈_지_之,,之,U+4E4B
S03_003,631,833,93,90,갈_지_之,,之,U+4E4B
S03_003,1545,1853,120,100,정성_성_誠,,誠,U+8AA0
S03_003,1235,1779,116,120,정성_성_誠,,誠,U+8AA0
S03_003,1551,1945,77,85,있을_유_有,,有,U+6709
S03_003,1549,2024,90,125,바_소_所,,所,U+6240
S03_003,1539,2132,108,134,어려울_난_難,,難,U+96E3
S03_003,792,1907,103,128,어려울_난_難,,難,U+96E3
S03_003,1378,683,119,130,견딜_내_耐,,耐,U+8010
S03_003,1392,795,84,93,놈_자_者,,者,U+8005
S03_003,1400,966,84,88,올_래_來,,來,U+4F86
S03_003,1383,1041,114,111,서리_상_霜,,霜,U+971C
S03_003,1395,1142,105,123,위엄_위_威,,威,U+5A01
S03_003,1402,1228,84,111,소홀히 할_홀_忽,,忽,U+5FFD
S03_003,1395,1331,92,133,굳게 얽을_긴_緊,,緊,U+7DCA
S03_003,1384,1465,98,97,엎드릴_복_伏,,伏,U+4F0F
S03_003,325,1425,85,71,엎드릴_복_伏,,伏,U+4F0F
S03_003,338,2043,80,71,엎드릴_복_伏,,伏,U+4F0F
S03_003,1396,1559,67,59,아닐_불_不,,不,U+4E0D
S03_003,345,1884,63,59,아닐_불_不,,不,U+4E0D
S03_003,1380,1615,104,144,살필_심_審,,審,U+5BE9
S03_003,1226,643,108,163,기운_기_氣,,氣,U+6C23
S03_003,1222,795,111,116,몸_체_體,,體,U+9AD4
S03_003,1225,919,96,86,같을_약_若,,若,U+82E5
S03_003,1223,999,113,130,어찌_하_何,,何,U+4F55
S03_003,627,1076,94,95,어찌_하_何,,何,U+4F55
S03_003,1227,1104,107,137,못_연_淵,,淵,U+6DF5
S03_003,1227,1235,96,95,줄_여_與,,與,U+8207
S03_003,1227,1327,104,120,선비_언_彦,,彦,U+5F66
S03_003,1247,1413,92,95,빛_광_光,,光,U+5149
S03_003,1234,1505,85,87,함께_구_俱,,俱,U+4FF1
S03_003,1228,1589,118,102,간여할_참_參,,參,U+53C3
S03_003,1231,1676,94,129,매_방_榜,,榜,U+699C
S03_003,1237,1884,99,95,옳을_시_是,,是,U+662F
S03_003,1232,1954,98,62,한_일_一,,一,U+4E00
S03_003,1086,1877,88,48,한_일_一,,一,U+4E00
S03_003,784,1175,94,50,한_일_一,,一,U+4E00
S03_003,1230,2010,117,114,집_가_家,,家,U+5BB6
S03_003,473,1320,102,104,집_가_家,,家,U+5BB6
S03_003,1229,2181,113,97,다행_행_幸,,幸,U+5E78
S03_003,1071,720,109,88,말 이을_이_而,,而,U+800C
S03_003,1070,805,100,92,모든_제_諸,,諸,U+8AF8
S03_003,1087,891,106,90,맏_형_兄,,兄,U+5144
S03_003,1069,966,121,104,마실_음_飮,,飮,U+98EE
S03_003,1074,1072,109,118,먹_묵_墨,,墨,U+58A8
S03_003,1083,1191,131,85,저물_만_晩,,晩,U+6669
S03_003,1072,1273,116,116,볕_경_景,,景,U+666F
S03_003,1064,1388,122,99,돌아올_환_還,,還,U+9084
S03_003,1071,1484,89,113,옳을_가_可,,可,U+53EF
S03_003,609,1168,105,83,옳을_가_可,,可,U+53EF
S03_003,1069,1603,101,104,아낄_석_惜,,惜,U+60DC
S03_003,1086,1715,106,79,어조사_야_也,,也,U+4E5F
S03_003,633,1420,112,93,어조사_야_也,,也,U+4E5F
S03_003,1090,1797,97,81,조카_질_姪,,姪,U+59EA
S03_003,471,1219,109,104,조카_질_姪,,姪,U+59EA
S03_003,79,1434,84,83,조카_질_姪,,姪,U+59EA
S03_003,1080,1931,107,118,닫을_폐_閉,,閉,U+9589
S03_003,1068,2038,96,118,다할_궁_窮,,窮,U+7AAE
S03_003,1061,2155,131,121,골_곡_谷,,谷,U+8C37
S03_003,923,697,118,151,해_세_歲,,歲,U+6B72
S03_003,925,847,105,95,장차_장_將,,將,U+5C07
S03_003,480,1413,92,109,장차_장_將,,將,U+5C07
S03_003,936,941,107,120,저물_모_暮,,暮,U+66AE
S03_003,940,1062,112,107,어조사_의_矣,,矣,U+77E3
S03_003,936,1163,93,118,예_구_舊,,舊,U+820A
S03_003,930,1275,102,90,마을_촌_村,,村,U+6751
S03_003,931,1360,104,113,천연두_두_痘,,痘,U+75D8
S03_003,935,1470,94,83,불_화_火,,火,U+706B
S03_003,937,1547,81,120,어두울_묘_杳,,杳,U+6773
S03_003,908,1652,125,109,없을_무_無,,無,U+7121
S03_003,919,1755,126,102,하늘_건_乾,,乾,U+4E7E
S03_003,933,1846,95,133,깨끗할_정_淨,,淨,U+6DE8
S03_003,906,2045,116,114,기약할_기_期,,期,U+671F
S03_003,915,2144,92,125,일천_천_千,,千,U+5343
S03_003,763,690,130,144,돌_반_般,,般,U+822C
S03_003,777,819,94,99,쓸_고_苦,,苦,U+82E6
S03_003,771,910,124,109,형상_상_狀,,狀,U+72C0
S03_003,787,1086,99,101,깊을_심_深,,深,U+6DF1
S03_003,803,1292,87,104,또_우_又,,又,U+53C8
S03_003,790,1392,103,88,값_치_値,,値,U+5024
S03_003,792,1479,95,118,찰_한_寒,,寒,U+5BD2
S03_003,788,1596,101,134,마디_절_節,,節,U+7BC0
S03_003,791,1729,97,109,집_실_室,,室,U+5BA4
S03_003,805,1823,99,97,낄_협_夾,,夾,U+593E
S03_003,790,2022,121,132,얼굴_용_容,,容,U+5BB9
S03_003,772,2139,104,139,사사_사_私,,私,U+79C1
S03_003,609,725,109,123,뜻_정_情,,情,U+60C5
S03_003,621,929,107,66,끊을_절_切,,切,U+5207
S03_003,599,990,132,94,닥칠_박_迫,,迫,U+8FEB
S03_003,622,1238,96,109,다될_진_盡,,盡,U+76E1
S03_003,590,1348,149,92,통달할_달_達,,達,U+9054
S03_003,623,1514,102,95,검을_흑_黑,,黑,U+9ED1
S03_003,630,1612,80,69,돌_석_石,,石,U+77F3
S03_003,611,1683,119,90,통할_통_通,,通,U+901A
S03_003,631,1772,121,90,하여금_사_使,,使,U+4F7F
S03_003,635,1858,90,90,모_방_方,,方,U+65B9
S03_003,456,697,101,78,넉_사_四,,四,U+56DB
S03_003,460,763,104,87,자리_위_位,,位,U+4F4D
S03_003,472,838,110,127,무덤_묘_墓,,墓,U+5893
S03_003,466,950,122,92,제사_사_祀,,祀,U+7940
S03_003,464,1044,102,104,당할_당_當,,當,U+7576
S03_003,482,1135,84,99,어조사_어_於,,於,U+65BC
S03_003,475,1769,94,71,어조사_어_於,,於,U+65BC
S03_003,464,1526,125,90,꾀할_모_謀,,謀,U+8B00
S03_003,458,1605,125,100,물러날_퇴_退,,退,U+9000
S03_003,478,1699,114,69,갈_행_行,,行,U+884C
S03_003,480,1989,100,76,가운데_중_中,,中,U+4E2D
S03_003,478,2069,103,102,넷째 천간_정_丁,,丁,U+4E01
S03_003,481,2167,107,107,저_이_伊,,伊,U+4F0A
S03_003,320,725,83,139,때_시_時,,時,U+6642
S03_003,321,861,91,90,취할_취_取,,取,U+53D6
S03_003,324,957,94,111,편안할_영_寧,,寧,U+F9AA
S03_003,326,1067,109,81,길_로_路,,路,U+8DEF
S03_003,314,1149,111,111,겸할_겸_兼,,兼,U+517C
S03_003,308,1502,108,182,꾀_계_計,,計,U+8A08
S03_003,315,1676,109,111,남을_여_餘,,餘,U+9918
S03_003,326,1772,106,113,삼갈_근_謹,,謹,U+8B39
S03_003,329,1938,102,113,갖출_비_備,,備,U+5099
S03_003,342,2123,102,146,생각할_유_惟,,惟,U+60DF
S03_003,157,767,133,146,거울_감_鑑,,鑑,U+9451
S03_003,183,910,60,95,위_상_上,,上,U+4E0A
S03_003,97,1739,49,78,위_상_上,,上,U+4E0A
S03_003,165,1015,96,123,쓸_서_書,,書,U+66F8
S03_003,96,1816,71,137,쓸_서_書,,書,U+66F8
S03_003,80,779,46,158,매울_신_辛,,辛,U+8F9B
S03_003,84,931,53,114,닭_유_酉,,酉,U+9149
S03_003,81,1044,82,78,아홉_구_九,,九,U+4E5D
S03_003,81,1210,65,62,두_이_二,,二,U+4E8C
S03_003,83,1357,92,88,좇을_종_從,,從,U+5F9E
S03_003,82,1523,97,107,덕_덕_德,,德,U+5FB7
S03_003,83,1631,125,116,이을_윤_胤,,胤,U+80E4
S03_004,2272,249,134,184,할_위_爲,,爲,U+7232
S03_004,1304,980,114,114,할_위_爲,,爲,U+7232
S03_004,2286,422,124,121,천연두_두_痘,,痘,U+75D8
S03_004,2298,557,125,103,바_소_所,,所,U+6240
S03_004,2304,670,109,125,막을_저_沮,,沮,U+6CAE
S03_004,2291,810,131,145,서로_상_相,,相,U+76F8
S03_004,2260,949,175,106,험할_조_阻,,阻,U+963B
S03_004,2286,1054,136,189,해_세_歲,,歲,U+6B72
S03_004,2289,1246,142,147,두루_주_周,,周,U+5468
S03_004,2291,1392,131,125,찾을_심_尋,,尋,U+5C0B
S03_004,2141,243,118,199,항상_상_常,,常,U+5E38
S03_004,2130,442,146,138,매달_현_懸,,懸,U+61F8
S03_004,2121,588,171,205,막힐_울_鬱,,鬱,U+9B31
S03_004,1282,543,155,167,막힐_울_鬱,,鬱,U+9B31
S03_004,2130,785,149,122,대상자_비_匪,,匪,U+532A
S03_004,2125,907,137,167,뜻_의_意,,意,U+610F
S03_004,2116,1077,174,192,받들_승_承,,承,U+627F
S03_004,1958,157,151,121,물을_문_問,,問,U+554F
S03_004,1966,280,154,225,느낄_감_感,,感,U+611F
S03_004,2001,494,86,95,다행_행_幸,,幸,U+5E78
S03_004,1967,591,159,134,사귈_교_交,,交,U+4EA4
S03_004,1986,715,121,108,이를_지_至,,至,U+81F3
S03_004,1970,825,147,137,기댈_빙_憑,,憑,U+6191
S03_004,1977,958,138,162,살필_심_審,,審,U+5BE9
S03_004,1963,1118,140,149,이_자_玆,,玆,U+7386
S03_004,1961,1262,143,137,때_시_時,,時,U+6642
S03_004,1456,837,133,127,때_시_時,,時,U+6642
S03_004,1774,184,159,190,고요할_정_靜,,靜,U+975C
S03_004,1786,373,137,135,하물며_황_況,,況,U+6CC1
S03_004,1793,504,137,141,보배_진_珍,,珍,U+73CD
S03_004,1771,642,194,99,지킬_위_衛,,衛,U+885B
S03_004,1815,743,124,134,좋을_양_良,,良,U+F97C
S03_004,1800,873,137,148,쓸_용_用,,用,U+7528
S03_004,1794,1020,140,134,위로할_위_慰,,慰,U+6170
S03_004,1787,1160,165,148,빨_완_浣,,浣,U+6D63
S03_004,1846,1305,100,102,두_재_再,,再,U+518D
S03_004,83,994,95,100,두_재_再,,再,U+518D
S03_004,1840,1401,115,99,좇을_종_從,,從,U+5F9E
S03_004,92,1102,96,82,좇을_종_從,,從,U+5F9E
S03_004,1604,260,133,151,병_병_病,,病,U+75C5
S03_004,657,1335,118,92,병_병_病,,病,U+75C5
S03_004,1613,411,122,149,숨을_칩_蟄,,蟄,U+87C4
S03_004,1597,565,160,140,겨우_근_僅,,僅,U+50C5
S03_004,1610,696,150,161,법도_도_度,,度,U+5EA6
S03_004,812,1232,133,139,법도_도_度,,度,U+5EA6
S03_004,1645,851,77,90,말 이을_이_而,,而,U+800C
S03_004,1017,994,58,75,말 이을_이_而,,而,U+800C
S03_004,1597,937,140,134,허락할_허_許,,許,U+8A31
S03_004,1622,1071,119,141,많을_다_多,,多,U+591A
S03_004,1619,1206,137,148,집_가_家,,家,U+5BB6
S03_004,1610,1358,165,143,돌아볼_권_眷,,眷,U+7737
S03_004,1449,267,136,127,미칠_급_及,,及,U+53CA
S03_004,1443,419,159,113,넉_사_四,,四,U+56DB
S03_004,1434,542,159,208,이웃_린_隣,,隣,U+96A3
S03_004,1450,754,148,86,한_일_一,,一,U+4E00
S03_004,98,921,56,63,한_일_一,,一,U+4E00
S03_004,1437,967,140,136,달릴_분_奔,,奔,U+5954
S03_004,1415,1099,190,117,피할_피_避,,避,U+907F
S03_004,1418,1220,174,134,홀로_독_獨,,獨,U+7368
S03_004,1450,1355,159,162,살_처_處,,處,U+8655
S03_004,1288,249,143,143,빌_공_空,,空,U+7A7A
S03_004,1282,387,142,159,집_실_室,,室,U+5BA4
S03_004,1302,715,136,133,고요할_적_寂,,寂,U+5BC2
S03_004,1295,854,140,124,돌아올_반_返,,返,U+8FD4
S03_004,1292,1099,126,120,마음_심_心,,心,U+5FC3
S03_004,1298,1223,120,117,불_화_火,,火,U+706B
S03_004,1288,1339,143,100,번민할_민_悶,,悶,U+60B6
S03_004,1298,1440,134,83,읊을_탄_歎,,歎,U+6B4E
S03_004,1130,241,135,156,어찌_내_奈,,奈,U+5948
